timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1443289862882311,18,6,-7,0,-1,1,1,2
1443289862884305,-14,-14,0,-1,0,-1,0,0
1443289862884305,-1,-6,3,-7,-2,-2,-1,-1
1443289862904322,1,8,10,1,1,-2,1,2
1443289862904322,-4,18,-1,4,1,3,-1,-1
1443289862906320,3,6,8,0,-1,-2,-1,-2
1443289862906320,-1,-8,-8,-5,0,-2,0,0
1443289862919329,-7,-9,-1,-1,-2,1,0,1
1443289862919329,6,7,-7,-3,-1,-1,1,0
1443289862926337,1,0,1,4,0,1,1,-1
1443289862926337,-10,-14,-4,-4,-3,-4,-2,-4
1443289862942352,3,16,1,-2,0,-1,-2,0
1443289862942352,-9,-21,6,1,3,0,0,-2
1443289862944346,-4,-11,-2,0,-2,0,-1,1
1443289862944346,9,14,-3,-2,-2,0,-1,-1
1443289862965359,0,19,-3,-1,-1,0,0,-1
1443289862965359,-4,-4,-4,0,1,0,-1,-3
1443289862966360,4,4,5,2,0,-2,-1,-1
1443289862966360,-9,-14,1,-3,-1,0,0,-2
1443289862979373,0,8,1,-4,-2,0,0,0
1443289862979373,-1,-11,-9,-1,-1,0,0,-2
1443289862985372,-3,4,2,3,0,1,-2,-1
1443289862985372,17,11,-3,-2,0,-2,0,2
1443289863002386,-5,-1,2,-1,-1,-1,-1,-3
1443289863002386,-2,-10,1,-6,-4,-2,-2,-1
1443289863003392,-3,-10,-4,-2,-2,-2,0,-2
1443289863003392,-2,7,7,5,2,3,2,1
1443289863024399,10,8,-3,2,0,-2,-2,-3
1443289863024399,-11,-10,-6,-5,-4,-2,-1,-3
1443289863026400,2,3,-5,-2,-2,1,0,1
1443289863026400,-2,-17,-12,-1,0,0,-2,0
1443289863039410,-4,-4,-3,-2,-3,-1,-2,0
1443289863039410,2,-1,-1,-2,-1,-3,-1,-1
1443289863046414,-3,-6,-3,-1,0,0,2,0
1443289863046414,1,3,-2,-2,1,0,-1,-1
1443289863062429,5,9,2,1,-1,-2,-2,0
1443289863062429,-17,-41,-6,-3,0,-1,-3,-2
1443289863063425,11,27,-6,-2,-1,-1,-3,0
1443289863063425,-10,-6,8,-2,-2,1,-1,-3
1443289863084438,-5,-5,-5,-4,0,-1,-1,-2
1443289863084438,4,9,7,5,2,-1,1,0
1443289863086440,6,9,8,1,0,0,1,1
1443289863086440,0,0,-6,-2,-1,-1,-2,-1
1443289863099450,5,-17,-1,0,-1,0,-1,0
1443289863099450,2,0,-1,-2,-2,2,0,2
1443289863107454,-7,3,-13,-7,-2,-1,-2,-1
1443289863107454,3,-2,19,6,1,0,-1,1
1443289863130484,-5,-3,0,3,-2,-1,-2,-4
1443289863130484,-2,2,8,1,2,-1,-1,-1
1443289863131473,-3,-11,-3,-1,-2,-1,-3,-2
1443289863131473,-3,4,-8,-2,0,-1,0,0
1443289863144478,-5,-9,1,1,0,0,-1,0
1443289863144478,3,20,-5,-5,-4,-3,-7,-4
1443289863152484,5,3,-1,0,0,-1,4,1
1443289863152484,-10,-5,-2,-1,-2,0,2,-3
1443289863159493,4,-9,-7,-2,-2,0,-1,-1
1443289863159493,3,24,-1,-3,0,-1,1,-1
1443289863173499,-5,-8,2,2,-1,-1,-2,-2
1443289863173499,7,-7,-5,1,1,0,-1,1
1443289863182508,-7,23,4,-1,-2,-2,1,0
1443289863182508,3,-14,-2,-2,-2,-1,0,1
1443289863183504,-3,-4,4,0,0,-2,-1,-3
1443289863183504,-2,3,-2,0,-1,-2,-1,-1
1443289863204521,2,4,0,-2,-2,0,-2,-1
1443289863204521,-3,-4,0,-1,-2,-1,2,0
1443289863206520,-5,-13,-5,-2,0,1,0,1
1443289863206520,-2,5,-2,-1,-3,-3,-1,0
1443289863219532,3,2,0,1,1,1,-3,-3
1443289863219532,3,8,-4,-3,-3,-1,-3,-1
1443289863225533,-2,-5,2,1,-1,1,1,-1
1443289863225533,1,-3,-2,-3,-2,-2,0,-2
1443289863242544,-5,-9,0,2,-1,-1,-1,0
1443289863242544,-5,0,1,-1,0,-1,0,0
1443289863244545,-2,-2,0,0,-1,-1,-1,0
1443289863244545,4,6,-4,-2,-2,-2,-3,-2
1443289863264566,-3,-13,0,1,-3,1,2,1
1443289863264566,3,-2,-1,2,4,-2,-2,-4
1443289863266560,-17,-1,-5,-3,-3,-2,-2,-2
1443289863266560,17,22,5,0,-1,0,-2,-1
1443289863287575,0,-6,-1,-2,0,-1,-1,-1
1443289863287575,-16,-24,-4,0,-2,0,2,-1
1443289863288578,13,5,0,-3,-3,-2,-3,-2
1443289863288578,-7,6,-4,-3,-2,-1,-1,0
1443289863302592,-1,-4,1,-4,-1,-2,0,-1
1443289863302592,4,1,2,2,-2,2,2,2
1443289863308589,1,15,0,1,0,0,-1,-2
1443289863308589,-1,-4,5,-2,-2,1,0,-1
1443289863332610,3,5,-1,1,1,-2,1,-1
1443289863332610,-3,-8,-5,-2,-3,-1,-1,-1
1443289863333607,1,-4,-3,-2,0,0,1,-1
1443289863333607,1,-8,-10,-4,0,0,0,0
1443289863338609,-11,-16,10,1,1,0,1,0
1443289863338609,8,27,-2,-2,0,1,-1,0
1443289863353619,-1,-7,5,-1,-1,-1,-1,-3
1443289863353619,-4,-2,-5,0,-1,0,-1,0
1443289863362625,-6,-6,-3,-2,-2,-1,-1,-1
1443289863362625,12,-1,-11,-3,-4,0,0,1
1443289863364626,-7,-13,5,3,-3,-1,-1,-1
1443289863364626,-1,10,-4,-2,4,-1,-2,1
1443289863384643,4,6,5,0,1,0,4,0
1443289863384643,-9,-5,2,-3,-4,-2,3,-1
1443289863386640,4,11,5,2,5,-1,1,-1
1443289863386640,3,3,6,2,-11,-1,0,2
1443289863398648,-10,-17,-15,-3,-4,-1,0,-1
1443289863398648,4,18,-1,-1,-1,0,-2,0
1443289863407672,0,-2,-7,-2,-2,0,2,0
1443289863407672,-3,1,3,0,2,0,-2,-1
1443289863422665,5,6,0,-1,0,-1,-3,-1
1443289863422665,-9,-18,-1,2,-2,0,-1,-2
1443289863423668,-2,-2,-8,-1,-1,-1,-3,-3
1443289863423668,-9,3,-5,-2,-1,-1,-2,-4
1443289863445680,11,17,-2,0,-4,-1,-3,-2
1443289863445680,-4,-7,6,2,2,0,-1,-1
1443289863450684,-4,-13,-7,-2,-2,-1,1,1
1443289863450684,-6,13,4,0,-1,-1,0,-1
1443289863458690,-3,-3,0,-2,-1,-1,-1,-3
1443289863458690,5,-15,-5,-1,-3,-1,-3,-1
1443289863467698,10,19,4,1,4,0,-2,3
1443289863467698,-11,-21,-2,0,-4,-4,-2,-4
1443289863482707,-3,0,-7,-1,1,-1,-2,1
1443289863482707,3,12,2,-1,-2,0,-1,2
1443289863483709,-2,-9,8,2,-4,0,0,2
1443289863483709,2,-13,3,-2,3,1,1,0
1443289863504719,6,10,-6,1,1,-1,2,4
1443289863504719,-9,3,-1,0,-1,-1,-2,-4
1443289863506720,-1,-3,1,1,0,2,-1,1
1443289863506720,-2,-12,-6,-2,-2,0,0,-2
1443289863518731,3,1,4,0,1,1,0,-1
1443289863518731,9,-3,-7,-5,0,-1,0,2
1443289863527735,-7,2,1,-1,-1,-2,-1,-1
1443289863527735,12,10,-1,-2,-1,-1,0,1
1443289863542752,-6,-12,-2,-3,-3,-1,-2,-3
1443289863542752,-3,-18,1,1,0,-1,-3,0
1443289863543747,-1,9,-14,-7,-3,-2,1,-4
1443289863543747,-7,-8,14,9,2,4,4,1
1443289863564759,2,1,-1,-1,-3,0,0,0
1443289863564759,-3,-3,-1,-2,-2,0,-1,-2
1443289863567765,9,19,-2,-2,2,-2,-4,-3
1443289863567765,-1,-2,-8,-3,4,0,-2,-3
1443289863587775,-6,-9,-1,1,3,-1,1,-2
1443289863587775,-2,-12,3,0,-9,-1,-1,0
1443289863588776,1,-5,-7,-2,-7,1,0,2
1443289863588776,-1,25,2,-2,0,-2,-2,-4
1443289863609789,0,-15,-5,-2,1,0,-1,-1
1443289863609789,5,13,4,1,3,0,-1,0
1443289863611792,-9,-20,2,0,0,0,-2,-5
1443289863611792,-1,-16,-5,-1,-2,-1,1,3
1443289863632805,2,22,7,1,-3,-2,-2,0
1443289863632805,-4,-3,-6,-2,-1,-1,1,-2
1443289863633805,2,6,17,5,-1,-1,0,-1
1443289863633805,-4,-3,-1,0,-1,0,0,-1
1443289863638809,1,1,-6,-3,-4,-1,-2,-2
1443289863638809,-4,1,3,0,3,-1,0,-2
1443289863654821,-1,-3,-2,-2,3,-2,-1,2
1443289863654821,1,4,-8,-2,-3,-1,-1,0
1443289863662826,-10,-17,5,4,1,0,0,-2
1443289863662826,9,15,2,2,1,-1,0,0
1443289863664827,0,2,-4,-3,-3,-2,-3,-3
1443289863664827,-1,-22,-8,-5,-2,-2,-3,1
1443289863684840,-1,13,-1,-1,-3,-1,2,1
1443289863684840,0,5,2,2,0,2,3,1
1443289863686840,4,-6,-2,1,-3,1,2,1
1443289863686840,-5,-2,-3,-2,-1,-2,-2,-3
1443289863698849,0,-5,2,1,-1,-1,-2,-2
1443289863698849,-2,2,-2,-3,-1,-3,-1,-2
1443289863707855,4,-1,4,1,-3,-2,0,1
1443289863707855,-7,-9,-2,-1,1,0,2,0
1443289863722866,5,25,6,-3,-3,-4,-4,-2
1443289863722866,-3,-3,1,1,-1,-2,0,-4
1443289863724868,0,2,-3,0,1,1,-3,-1
1443289863724868,-3,-10,0,-1,-3,-1,-1,-2
1443289863744884,2,6,-4,-3,1,-1,1,1
1443289863744884,-1,-2,-7,-5,-1,-1,-1,-1
1443289863746880,-2,-1,2,3,1,-1,-1,0
1443289863746880,4,0,3,2,0,2,0,2
1443289863766894,2,2,-8,-2,-3,-1,-1,0
1443289863766894,-8,4,13,1,1,-1,1,-1
1443289863769899,2,-22,-7,-7,-3,-1,-1,0
1443289863769899,1,0,-8,4,0,1,0,0
1443289863782905,-1,-2,-3,0,1,1,1,0
1443289863782905,-1,-6,-2,-1,0,0,-1,1
1443289863783905,-4,3,-2,0,-1,-2,-1,-2
1443289863783905,-3,-1,5,-2,-1,-1,-1,-2
1443289863804921,-6,-37,-6,-4,-2,-1,-3,0
1443289863804921,10,42,3,4,1,-1,-2,0
1443289863806921,-2,2,5,-1,-1,1,0,0
1443289863806921,1,4,-3,-2,-1,1,-1,-1
1443289863827981,-3,2,1,1,1,-2,-3,-4
1443289863827981,-2,-24,-10,-1,-2,1,2,-1
1443289863828935,-3,2,-4,-2,-4,-2,0,-1
1443289863828935,2,9,7,2,5,-2,-1,-1
1443289863842945,-5,-5,-6,-2,-5,1,2,0
1443289863842945,5,-5,2,0,12,2,3,3
1443289863843945,-6,3,-2,-3,-9,-3,1,-2
1443289863843945,0,-6,-4,-2,-4,-3,-1,0
1443289863864961,5,9,5,2,-3,0,0,-1
1443289863864961,-1,-14,-4,-2,-3,0,-3,0
1443289863866961,-2,-8,-6,-2,1,-1,1,-2
1443289863866961,4,14,-1,-1,-3,-1,-2,-2
1443289863886974,6,22,5,5,0,0,-1,-1
1443289863886974,-17,-23,-4,-3,-3,-2,-4,-4
1443289863888976,2,-5,-8,-1,2,0,0,-1
1443289863888976,2,-19,1,-2,-3,-1,0,1
1443289863901985,-5,18,5,-1,-2,-2,-3,-4
1443289863901985,14,9,-1,-2,-2,0,-1,0
1443289863908989,-15,-29,-2,-1,6,1,-2,2
1443289863908989,3,20,1,-4,-11,-4,-2,-3
1443289863925000,-3,-7,1,-4,0,-1,2,3
1443289863925000,0,0,-1,0,1,-1,-2,0
1443289863939009,7,4,3,0,0,0,-2,-3
1443289863939009,-7,5,2,2,1,1,-2,-1
1443289863955020,-6,-17,-3,-1,2,0,0,1
1443289863955020,0,-7,-3,-3,-6,-2,-2,0
1443289863956020,-4,19,3,1,0,-1,-1,-3
1443289863956020,5,-19,-1,0,2,-1,2,2
1443289863962025,-1,14,-4,-2,-5,-2,-1,-2
1443289863962025,1,-3,0,-2,-1,-1,0,-2
1443289863976036,-1,0,-2,-3,-4,-2,-1,-1
1443289863976036,-4,3,-2,-1,-1,-1,0,-1
1443289864000055,-2,-6,-1,0,-1,-1,-1,0
1443289864000055,0,-8,-3,-2,-3,-1,-2,1
1443289864001050,2,19,5,3,1,0,0,1
1443289864001050,-2,-9,-8,-1,0,-1,-3,-1
1443289864007057,4,-1,0,2,2,0,3,-1
1443289864007057,2,9,2,-3,-3,-1,-1,-4
1443289864009056,-5,-8,-2,1,-1,-2,-3,-2
1443289864009056,0,-2,-3,-4,1,0,1,-1
1443289864022070,-3,-3,-1,-2,0,0,-1,1
1443289864022070,-8,1,1,3,0,-1,1,-4
1443289864028072,6,0,2,-1,-1,-1,-1,0
1443289864028072,0,3,-1,-1,-1,0,-3,-3
1443289864045080,5,10,0,1,0,0,-2,-1
1443289864045080,-7,-1,-1,-3,-6,0,0,-1
1443289864046081,3,-2,-2,-1,6,0,0,0
1443289864046081,-2,7,-1,1,-1,-1,1,1
1443289864067095,-3,-18,-2,-1,0,0,0,-1
1443289864067095,1,0,-1,-1,0,-2,-3,1
1443289864069096,3,5,-7,-2,-2,-1,0,0
1443289864069096,2,-8,7,3,0,-1,2,-1
1443289864082106,3,9,1,-1,0,-1,-2,-1
1443289864082106,-12,-17,0,0,0,-1,0,-3
1443289864088113,2,-6,-2,-2,-2,-1,1,0
1443289864088113,3,2,-4,-1,1,0,-1,1
1443289864105120,10,3,2,-1,-1,-1,-2,0
1443289864105120,-11,0,-1,2,0,0,-1,-2
1443289864106121,3,0,-2,-4,-2,-1,0,1
1443289864106121,3,2,-2,-3,-3,-1,-1,-1
1443289864127134,-11,-10,1,0,0,-1,1,0
1443289864127134,8,-4,-1,-2,0,1,1,1
1443289864129136,-1,7,4,0,-1,0,-2,-2
1443289864129136,-5,4,4,2,0,0,0,0
1443289864142146,-2,3,1,-3,-2,-1,-1,0
1443289864142146,0,10,1,0,-3,-2,-2,-1
1443289864149151,-1,-14,-8,-4,-1,2,0,1
1443289864149151,3,2,1,-3,-2,0,-2,-1
1443289864165160,-8,-12,-13,-2,1,-1,-1,-2
1443289864165160,6,1,5,2,-8,0,-2,0
1443289864166159,6,9,-2,1,2,1,0,2
1443289864166159,-2,11,-1,2,0,-2,-3,-1
1443289864187183,4,6,5,0,-4,-2,-2,-4
1443289864187183,-4,-10,-6,-3,1,-1,-3,-1
1443289864189177,-11,-3,-1,-1,0,-1,0,-2
1443289864189177,0,-12,-7,-1,-2,-1,0,-1
1443289864202224,3,7,3,-1,0,-3,-2,0
1443289864202224,-6,-3,-3,-1,1,-1,-1,-2
1443289864208188,-3,-4,4,-1,-4,-2,0,-2
1443289864208188,-3,5,-1,-3,1,0,-2,1
1443289864225205,2,1,1,1,0,-1,-6,-2
1443289864225205,1,0,1,1,2,-1,5,1
1443289864226202,-3,-1,0,1,-3,-1,-1,-1
1443289864226202,3,2,1,-3,-3,-1,0,0
1443289864248219,2,-2,-5,-5,-2,1,-1,-2
1443289864248219,-7,-7,-5,-2,0,-1,-2,-3
1443289864253222,-5,-6,2,2,1,-1,0,-2
1443289864253222,-1,-1,1,2,0,-1,-1,-2
1443289864261230,9,-2,-3,-4,-3,-2,0,1
1443289864261230,-3,0,-1,0,1,0,0,-1
1443289864277239,-1,-10,-8,-3,0,-1,0,0
1443289864277239,1,3,16,1,-2,0,-2,-2
1443289864285242,-7,8,6,-3,0,-1,1,0
1443289864285242,-4,-3,-2,-3,-2,-1,0,1
1443289864286245,8,-20,-4,3,-1,0,-1,2
1443289864286245,4,27,-2,2,1,0,0,-1
1443289864308257,-6,-18,-1,0,1,1,0,0
1443289864308257,3,5,-1,-2,2,-1,-1,-1
1443289864309257,-4,8,4,-3,-1,0,-3,-2
1443289864309257,-7,-32,-7,-1,1,-1,-1,-4
1443289864321265,-3,-5,-3,1,-6,-1,-1,0
1443289864321265,4,8,-5,-1,-3,-2,0,-2
1443289864330271,-3,-4,1,-2,-1,-2,-1,1
1443289864330271,3,9,0,-3,-2,-3,-5,-2
1443289864345281,-1,-6,-1,2,3,1,-1,0
1443289864345281,2,-4,-4,0,2,0,3,1
1443289864346280,-1,3,-3,-1,-2,-2,0,-3
1443289864346280,-1,-4,1,2,2,0,0,1
1443289864367296,-2,8,-4,0,0,0,-3,-2
1443289864367296,-12,-21,-2,-1,-2,2,-3,0
1443289864369295,8,10,0,-2,-1,-1,-1,-2
1443289864369295,4,8,-4,-4,6,-1,-2,-2
1443289864381304,-7,-9,1,-3,-11,-3,0,-4
1443289864381304,8,7,-1,4,0,1,0,1
1443289864390313,-3,-2,-1,-2,-2,-1,-2,-1
1443289864390313,-8,-10,-5,0,-3,-2,1,-1
1443289864405321,3,-4,-5,-1,1,-1,-1,0
1443289864405321,-1,4,6,2,3,0,0,-1
1443289864406321,2,2,-4,-2,-2,-1,-2,-1
1443289864406321,-4,-16,2,-3,-4,-1,0,0
1443289864427335,-9,12,2,3,8,-1,-1,-4
1443289864427335,4,8,0,-2,2,0,-3,-1
1443289864429336,-2,7,2,2,0,-1,-1,-4
1443289864429336,-3,-9,-3,-1,-1,0,2,-1
1443289864441344,-3,-11,-4,-1,-3,1,1,1
1443289864441344,6,14,2,-1,-1,-2,-2,-3
1443289864450351,0,-1,4,1,-2,-4,0,-3
1443289864450351,0,-4,-5,-2,-3,1,0,1
1443289864465481,-2,1,-3,-1,2,1,-1,-1
1443289864465481,0,-6,0,-1,-2,-1,-7,-2
1443289864466361,-7,-27,-6,-2,-2,0,1,1
1443289864466361,1,42,2,-2,-5,-1,-6,-2
1443289864487374,3,-13,11,0,-1,0,2,1
1443289864487374,2,0,0,0,-2,-2,1,0
1443289864489378,-1,-10,-5,-1,-2,-2,-4,-2
1443289864489378,-3,-7,-1,-2,-1,0,-2,-1
1443289864501388,0,-2,-3,-2,1,-1,1,0
1443289864501388,1,19,0,-2,-3,-1,-1,-1
1443289864511394,-2,3,1,1,-1,-1,1,0
1443289864511394,-2,-12,-2,1,1,0,2,0
1443289864524401,0,6,0,-1,-3,0,1,0
1443289864524401,2,-5,-1,0,2,0,2,-1
1443289864526402,-1,5,1,-3,-6,0,-2,-2
1443289864526402,0,-8,-4,-4,-1,-1,0,-1
1443289864548430,1,3,-1,-2,-3,-1,-3,-2
1443289864548430,-4,-2,2,1,0,-2,0,-2
1443289864549417,2,3,1,0,4,-1,0,3
1443289864549417,-1,-2,0,-1,1,-1,-1,-2
1443289864561425,1,4,-3,-3,-4,-1,-6,-2
1443289864561425,-5,-12,-1,-4,-3,-2,1,1
1443289864577444,4,17,0,2,3,1,0,-1
1443289864577444,3,8,4,3,-2,-2,1,0
1443289864584441,-3,-1,-6,-3,-1,0,-1,0
1443289864584441,-3,-33,-6,-4,-4,1,-1,-1
1443289864586442,-5,-1,4,0,1,-1,-1,-3
1443289864586442,2,8,3,1,-2,0,-3,-1
1443289864607457,3,9,0,0,0,-1,-1,-1
1443289864607457,-7,-7,-2,0,-4,-2,-2,0
1443289864609457,0,-5,-5,-3,1,2,0,0
1443289864609457,0,-10,-3,1,2,0,1,1
1443289864621463,3,-5,1,-2,-2,-2,-1,1
1443289864621463,1,18,1,-3,-2,0,-2,-2
1443289864629471,0,5,-2,-1,-2,-1,0,0
1443289864629471,-3,-2,1,-1,5,0,0,0
1443289864644481,-2,-13,-6,0,-4,0,2,0
1443289864644481,-7,-9,-3,2,1,-2,1,-1
1443289864646482,8,17,4,0,-4,-2,-1,0
1443289864646482,-5,-18,-2,-2,2,-1,-1,-2
1443289864667506,5,9,-1,-2,0,-1,0,-2
1443289864667506,6,-2,0,-2,1,-1,1,-1
1443289864669495,-13,3,-4,-2,0,1,5,1
1443289864669495,-1,7,6,2,-4,-1,-1,0
1443289864689511,7,-7,-6,3,4,0,0,0
1443289864689511,1,7,-2,0,-4,0,-4,-3
1443289864691510,-1,-3,2,-3,0,-1,-2,-2
1443289864691510,-4,-2,-1,-3,-7,-2,-1,-3
1443289864704522,-3,-14,-3,-2,-2,-5,-1,-2
1443289864704522,-4,-8,-1,1,2,1,-3,2
1443289864706521,3,21,4,3,-2,-2,-1,-1
1443289864706521,-3,4,-4,0,2,1,-1,-1
1443289864727535,8,12,3,0,-4,-1,0,2
1443289864727535,-6,-5,-4,-1,1,-1,0,-1
1443289864728536,-4,-28,1,2,-1,0,-1,0
1443289864728536,-3,2,-5,-4,-1,-1,0,0
1443289864749559,1,20,5,1,1,-2,2,-1
1443289864749559,2,-2,-3,-1,-3,-1,-3,1
1443289864751551,-1,-16,-5,0,0,-1,-2,0
1443289864751551,7,15,1,-1,-1,-3,-1,2
1443289864764559,-9,-23,-1,-2,-1,0,-2,-4
1443289864764559,0,10,1,-1,0,-1,-1,0
1443289864766562,-2,6,0,-2,0,-1,-7,-2
1443289864766562,9,1,-2,-1,4,1,0,-1
1443289864787579,-11,-16,-7,-1,-6,0,-2,-1
1443289864787579,12,23,7,2,-3,-1,-1,-4
1443289864788575,4,-8,-1,0,0,0,1,2
1443289864788575,-3,-8,-4,-3,-1,-3,-2,-3
1443289864809591,-4,4,1,-1,1,-1,-1,-1
1443289864809591,-4,-13,-4,-1,0,0,1,0
1443289864811591,-5,5,-6,-3,-2,-1,1,-2
1443289864811591,6,9,5,1,-4,-3,1,-1
1443289864824600,0,-2,-2,0,-1,-3,-3,-2
1443289864824600,-7,-7,1,-1,3,0,1,-1
1443289864830605,12,21,4,0,-11,-1,4,1
1443289864830605,-7,-19,-5,-2,-2,-1,-3,0
1443289864847617,-7,8,1,-2,0,0,3,-3
1443289864847617,5,5,1,0,-1,-2,5,2
1443289864849616,-1,2,-1,-1,3,-1,-1,0
1443289864849616,2,-23,-2,1,-1,1,0,1
1443289864869634,5,7,4,-2,-3,-1,-4,-2
1443289864869634,-4,4,1,0,2,-1,-3,-1
1443289864871631,-3,-16,2,3,1,0,2,2
1443289864871631,6,-14,-5,-3,-5,-1,-5,-1
1443289864884640,-4,4,-5,-1,5,1,-1,1
1443289864884640,-1,11,2,-3,-2,-2,-1,0
1443289864890643,-2,-9,-4,-1,3,1,0,-2
1443289864890643,-5,-5,-1,2,-8,-2,0,0
1443289864907657,2,17,0,0,-1,0,-1,2
1443289864907657,3,-12,-4,-1,-4,-2,-1,0
1443289864908657,-8,-6,-1,-3,-2,-2,-4,-3
1443289864908657,1,1,1,-4,1,-2,0,-5
1443289864929671,11,21,2,1,1,0,6,2
1443289864929671,-4,-8,2,1,-3,-2,-1,-2
1443289864931672,-6,-12,-2,-2,0,-2,-2,-2
1443289864931672,-13,-9,-2,-1,1,0,-1,1
1443289864944680,2,-11,-4,-1,2,-2,-4,-3
1443289864944680,7,-1,-5,-4,-1,-6,-8,1
1443289864950685,-11,-40,-6,1,0,2,5,2
1443289864950685,14,90,13,0,-4,-1,0,-3
1443289864967702,-3,-14,0,1,5,-2,-1,0
1443289864967702,-4,1,-2,0,0,2,0,0
1443289864968697,4,-9,-5,-2,-2,-3,-7,-3
1443289864968697,-6,-15,-3,-1,-1,0,0,1
1443289864989709,-8,-19,-2,-1,-3,-1,-1,-2
1443289864989709,0,17,2,-2,-2,0,-2,0
1443289864991711,7,7,1,-1,-2,-2,-1,0
1443289864991711,-5,-6,-1,-2,2,0,1,0
1443289865004844,1,-16,-3,0,-2,1,-1,-1
1443289865004844,2,9,2,0,-2,0,0,-2
1443289865010724,5,38,3,1,3,3,5,2
1443289865010724,6,27,3,1,0,-1,-2,-2
1443289865027739,-11,-31,-8,-5,-4,-1,0,-4
1443289865027739,-2,-8,-1,3,5,3,1,3
1443289865028736,-5,-13,-3,-5,-7,-3,-3,-3
1443289865028736,-5,-21,-4,0,-1,-1,1,0
1443289865049754,0,9,3,0,-1,-2,1,1
1443289865049754,0,-6,-4,-2,-4,-2,-1,-3
1443289865051754,-5,-8,2,2,4,1,-1,-2
1443289865051754,-2,-15,-3,2,-1,2,0,2
1443289865063760,10,23,5,0,-1,-3,-4,-2
1443289865063760,-12,-12,-3,-4,-1,-2,-1,-3
1443289865070774,9,5,-2,-4,0,-1,2,0
1443289865070774,-2,-11,0,-2,-3,-1,-1,-1
1443289865087776,-3,16,2,1,0,1,1,0
1443289865087776,-1,-3,-2,-2,-1,-1,-2,0
1443289865088775,-2,6,-3,2,3,0,-2,0
1443289865088775,-3,-35,-6,-2,-3,-1,-2,0
1443289865109791,3,21,4,0,0,-2,-2,0
1443289865109791,2,30,2,-2,-1,-2,-1,-3
1443289865111791,-9,-15,-4,0,1,-3,-4,-4
1443289865111791,4,-11,-2,0,0,-1,3,0
1443289865123806,-4,-22,-1,0,-2,-1,-3,-1
1443289865123806,0,9,1,-1,0,0,1,0
1443289865130807,9,18,3,-1,-3,-1,-2,0
1443289865130807,-4,4,-1,0,-1,-2,-1,-1
1443289865147818,3,-1,0,-1,1,0,2,0
1443289865147818,-6,-17,-4,-3,-6,0,-1,0
1443289865148816,-2,0,3,0,5,-1,-3,0
1443289865148816,-6,-5,-3,-1,1,-1,-1,0
1443289865170831,5,5,-1,0,-3,0,2,1
1443289865170831,1,-7,4,1,5,0,2,1
1443289865175834,2,5,-1,-5,-8,-2,-1,-2
1443289865175834,-3,-7,-5,-1,2,0,-2,0
1443289865183845,-2,-11,-3,-1,-4,-1,0,1
1443289865183845,2,-3,0,0,1,-1,-4,-2
1443289865192849,-2,-16,-1,0,2,0,0,1
1443289865192849,2,37,2,1,-2,-1,-3,-2
1443289865207856,-4,-16,-1,0,0,0,-1,0
1443289865207856,-5,4,1,2,-2,0,1,1
1443289865208856,9,11,0,-4,-2,-5,-4,-2
1443289865208856,4,-13,-2,-3,0,-1,-2,-1
1443289865229870,-4,20,0,-2,-2,-1,-2,-2
1443289865229870,0,-8,-1,2,0,0,-1,-1
1443289865231871,-4,13,4,2,-2,1,-4,0
1443289865231871,0,-8,1,-3,3,0,1,-1
1443289865243878,-1,-9,-3,-1,-1,0,-4,-3
1443289865243878,2,-17,-6,-5,-2,1,1,0
1443289865252887,-2,14,2,1,3,-2,0,-1
1443289865252887,-7,-15,-2,-2,-4,-2,-3,-3
1443289865267899,-5,8,0,-2,-3,-1,0,-1
1443289865267899,3,8,-3,-2,2,-2,0,-1
1443289865268896,5,-9,0,0,-5,0,2,-2
1443289865268896,-8,3,0,-4,-1,0,0,-3
1443289865289911,8,-12,0,2,0,0,0,1
1443289865289911,-7,-3,-1,0,-1,0,-2,-2
1443289865291912,6,14,-2,-3,-2,0,0,-2
1443289865291912,0,-5,-1,-1,0,-1,1,3
1443289865303921,-5,0,-1,-3,-1,0,-4,-1
1443289865303921,2,-5,-1,0,-2,-3,0,0
1443289865312928,-3,10,2,3,2,1,1,1
1443289865312928,-4,-14,-4,-1,-1,-2,-3,-2
1443289865326935,-1,-1,-1,-1,-7,-1,3,0
1443289865326935,-3,3,0,-3,-4,-1,4,0
1443289865328937,2,4,-1,-3,-1,-1,-1,0
1443289865328937,1,18,0,1,-1,-2,-1,-1
1443289865349951,-3,-4,-2,-1,2,0,-1,-1
1443289865349951,-2,-14,-5,-2,-1,-2,-2,-2
1443289865351951,-1,-12,-2,2,-2,1,-1,1
1443289865351951,-2,21,14,6,2,0,3,1
1443289865364094,-2,-12,-2,-2,1,-2,-4,-1
1443289865364094,3,35,1,-1,-3,-1,-2,0
1443289865371966,-7,-33,-6,-3,-1,-2,-2,-2
1443289865371966,3,6,-2,-1,-1,0,-4,-1
1443289865386975,-4,-3,0,0,-2,0,0,-2
1443289865386975,-1,-11,2,-2,2,1,-5,-2
1443289865388977,-3,-2,-1,-4,-6,0,1,-1
1443289865388977,0,-3,0,3,0,0,1,0
1443289865409990,1,10,0,1,-4,-2,1,-1
1443289865409990,-1,-3,-3,0,-2,-1,-2,-2
1443289865411992,-4,1,0,-2,6,0,2,1
1443289865411992,-5,-17,-6,-2,-3,-1,-1,-3
1443289865424000,3,3,-1,-3,2,-1,-1,0
